Page ID,Page name,Disclaimer,Amount spent (GBP)
100294524873469,On the Edge,On The Edge Conservation,≤100
354204393018,Darren Millar MS,Darren Millar,≤100
271324814708904,Carbon Neutral Home,Max Geoffrey L Copestake,≤100
250714161768659,Old Folding Maps,These ads ran without a disclaimer,≤100
278599218981694,Worthing West Constituency Labour Party,Worthing West CLP,≤100
100816235707843,BNG Partnership,These ads ran without a disclaimer,≤100
129900080517958,ITF - International Transport Workers' Federation,These ads ran without a disclaimer,≤100
111370841489773,Sam Holland for Bicester West,North Oxfordshire Conservative Association,≤100
313342066198951,Bright Green Future,These ads ran without a disclaimer,≤100
112763413572121,Bambooi Beauty & Care,These ads ran without a disclaimer,≤100
109345808112723,Holly & Co Private,These ads ran without a disclaimer,≤100
189035678308797,Old Moat Labour Voice,Manchester Labour,≤100
103992855527977,Cllr Sam Forsyth,Quinton Labour Party,≤100
110801555616894,Sophia La Mer,These ads ran without a disclaimer,≤100
161704781305446,The Spark Company,These ads ran without a disclaimer,≤100
239595892754349,London Real,These ads ran without a disclaimer,≤100
0,Instagram User 67724604,These ads ran without a disclaimer,≤100
0,Instagram User 4813087917,These ads ran without a disclaimer,≤100
102999628329018,Dr Shadman Zaman,Shadman Zaman,≤100
100782539064404,V-Raptor,These ads ran without a disclaimer,≤100
144512175608546,Garnier,These ads ran without a disclaimer,≤100
562793257545654,The Know,This Much I Know,≤100
100425305937986,Help Save Children in Ukraine,These ads ran without a disclaimer,≤100
185708918626567,Everyday Plastic,These ads ran without a disclaimer,≤100
110294754035155,Boundless _Interiors,Boundless Interiors,≤100
105215018478361,Run with Nic,These ads ran without a disclaimer,≤100
139577716095155,Newcastle University,These ads ran without a disclaimer,≤100
1094177014011266,Optimal Solicitors Advokatai UK,These ads ran without a disclaimer,≤100
0,Instagram User 5633747337,These ads ran without a disclaimer,≤100
295501270521909,Tony Anthony,These ads ran without a disclaimer,≤100
218681152207008,Horwich and Blackrod Life,Martyn Andrew Cox,≤100
514931025362556,Harrow Labour,Joshua Michael Groves,≤100
6149699161,The Mirror,These ads ran without a disclaimer,≤100
106413805338655,"Emanuel Bajra - Financa, Ekonomi, Tregje",Emanuel Bajra,≤100
685777765218060,Cllr Matthew Forest,Matthew Jonathan Forest,≤100
2144446745867511,Welbeck Publishing,These ads ran without a disclaimer,≤100
201134786694563,Micro Rainbow,These ads ran without a disclaimer,≤100
101617549183015,Independent Councillor James Anderson,James Robert Anderson,≤100
103237275163209,Selva,Selva,≤100
848586221951102,Hope Virgo - Author,These ads ran without a disclaimer,≤100
6080640749,Vision Direct,These ads ran without a disclaimer,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
108686624085549,Fortune Sibanda for Heath Town,Fortune Sibanda,≤100
565267286991382,Phox Water,These ads ran without a disclaimer,≤100
91595289068,Audible,These ads ran without a disclaimer,≤100
101255718164248,350 UK,These ads ran without a disclaimer,≤100
311691432361740,Autologics,James Stephen Chesson,≤100
102978085708348,Burning Ukraine,These ads ran without a disclaimer,≤100
101226396595866,How to start a healthcare business,These ads ran without a disclaimer,≤100
179750119572233,Alfaparf Milano,These ads ran without a disclaimer,≤100
101248809239561,Serkles,These ads ran without a disclaimer,≤100
565108056966122,Curiosity Stream,These ads ran without a disclaimer,≤100
489147964461471,Ira Antelis,These ads ran without a disclaimer,≤100
2034179520134606,Bridgemary Focus,Bridgemary Focus,≤100
106641561401030,Empowered By Ashley,These ads ran without a disclaimer,≤100
110148711617878,Josephine Oboh-Macleod Kirkintilloch E N T Action Campaign,Mabel Akomu Oboh Akpaso,≤100
102934421226717,London Homeless Welfare Team,Lord Jorawar Singh Rathour,≤100
561671214286179,Colt & Willow,These ads ran without a disclaimer,≤100
582126961989650,Deniz Günsav,These ads ran without a disclaimer,≤100
2114118688620707,Vote Marcel Laval for Pembroke St Mary's South & Monkton,Marcel Louis Laval,≤100
157679547714332,E&T Magazine,These ads ran without a disclaimer,≤100
310039442421596,Scottish Labour Party,Scottish Labour Party,≤100
101841042266891,Hi Impact,These ads ran without a disclaimer,≤100
105378607655058,Earth Runs,Earth Runs,≤100
110415644939340,Never Mind The Bedsocks,Never Mind The Bedsocks,≤100
1774679129283138,Waterdrop,These ads ran without a disclaimer,≤100
118855574801105,Regatta,These ads ran without a disclaimer,≤100
394031393977419,Scilly Flowers,These ads ran without a disclaimer,≤100
1795637400696546,Neath Port Talbot Labour,Stephanie Victoria Lynch,≤100
7302298100,Weetabix,These ads ran without a disclaimer,≤100
1414495432177741,Enfield Green Party,Enfield Green Party,≤100
0,Instagram User 2822120521,These ads ran without a disclaimer,≤100
105618754768501,The Peachy Queen Company,These ads ran without a disclaimer,≤100
107031881327315,Treekly.org,These ads ran without a disclaimer,≤100
100505632609194,PUTIN HYILO,These ads ran without a disclaimer,≤100
868639796596609,Taunton Deane Liberal Democrats,Taunton Deane Liberal Democrats,≤100
158505087516237,Fireworks United (UK),These ads ran without a disclaimer,≤100
331009740415963,World Woman Foundation,These ads ran without a disclaimer,≤100
0,Instagram User 4525093681,These ads ran without a disclaimer,≤100
110191938314364,Help Ukraine,These ads ran without a disclaimer,≤100
57373793897,RedR UK,These ads ran without a disclaimer,≤100
111596888149085,Anxious sack,These ads ran without a disclaimer,≤100
215238261957248,Sr jenny Fernandes gospel singer,These ads ran without a disclaimer,≤100
279870852036330,John O'Shea - Acocks Green,Councillor John O'Shea,≤100
101223041716740,Deedbees,These ads ran without a disclaimer,≤100
0,Instagram User 2723328056,These ads ran without a disclaimer,≤100
34042575517,Familia Torres,These ads ran without a disclaimer,≤100
150793518281117,Covestro,These ads ran without a disclaimer,≤100
181930701860088,Kicheche Camps,These ads ran without a disclaimer,≤100
177370728951495,Terre di Canossa - International Classic Car Challenge,These ads ran without a disclaimer,≤100
56844830907,ESET,These ads ran without a disclaimer,≤100
2140254722872713,Goldrick Natural Living,These ads ran without a disclaimer,≤100
166939673335628,Temwa,These ads ran without a disclaimer,≤100
230191600425222,Moray Labour,Moray Constituency Labour Party,≤100
103779359700137,Mission Without Borders UK,These ads ran without a disclaimer,≤100
109798441503371,Geldards SEN,These ads ran without a disclaimer,≤100
0,Instagram User 5977522815,These ads ran without a disclaimer,≤100
77403447721,rcrwireless,These ads ran without a disclaimer,≤100
11055104471,ONE,These ads ran without a disclaimer,≤100
107413721673223,Your NHS Needs You,Marshfpjane Thompson Zmarsha Jane,≤100
107382557865682,Kenny R Mackey,These ads ran without a disclaimer,≤100
101752418983181,Volleyball,These ads ran without a disclaimer,≤100
102567386503340,Ed Young,These ads ran without a disclaimer,≤100
104440048714718,Teens For Democracy,These ads ran without a disclaimer,≤100
100947332134733,Toucan,These ads ran without a disclaimer,≤100
103361301832196,شرکت امتلاک,These ads ran without a disclaimer,≤100
104614774248455,NHK WORLD-JAPAN Portuguese,These ads ran without a disclaimer,≤100
103389138922729,Cllr Lauren Rainbow,Quinton Labour Party,≤100
102417822415695,Pекомeндации,These ads ran without a disclaimer,≤100
102829741166944,Nickie Aiken MP,Cities of London & Westminster Conservatives,≤100
965059803524245,Pagan Life Rites,These ads ran without a disclaimer,≤100
103893681434987,Marie Hill,Labour Party,≤100
105501982082307,Copyrace,These ads ran without a disclaimer,≤100
115223106534001,Major Mixing,These ads ran without a disclaimer,≤100
2170929039690706,EXAM STAR,These ads ran without a disclaimer,≤100
110988304387297,Wall's For Business,These ads ran without a disclaimer,≤100
123499354342444,bonusprint,These ads ran without a disclaimer,≤100
105364198811547,Mriya Ukraїna,These ads ran without a disclaimer,≤100
122791604499007,Karma Talent Management,These ads ran without a disclaimer,≤100
103062412328283,Peace Lovers,These ads ran without a disclaimer,≤100
13467389881,Cranfield University,These ads ran without a disclaimer,≤100
600141150643769,amjedalsiyabi,These ads ran without a disclaimer,≤100
102030698938136,CarbonPay,These ads ran without a disclaimer,≤100
102190195639392,Real dream,These ads ran without a disclaimer,≤100
104334342192685,Shell for Welfare 2022,These ads ran without a disclaimer,≤100
229552123805640,Turtle Doves,These ads ran without a disclaimer,≤100
38877517657,Ecotricity,These ads ran without a disclaimer,≤100
107211741201443,Belight.U,These ads ran without a disclaimer,≤100
263932243667935,The Sophie Hayes Foundation,These ads ran without a disclaimer,≤100
154163327962392,World Health Organization (WHO),These ads ran without a disclaimer,≤100
186141758110846,Keep Scotland Beautiful,These ads ran without a disclaimer,≤100
374320152642688,One Linlithgow,These ads ran without a disclaimer,≤100
111783426852307,Eco Coach House,These ads ran without a disclaimer,≤100
0,Instagram User 5855509850,These ads ran without a disclaimer,≤100
108281565073945,Armaan Khan For Ossett and Gawthorpe,Armaan Khan,≤100
139427946103159,Drop Dead.,These ads ran without a disclaimer,≤100
260556755653,Progressive Property,These ads ran without a disclaimer,≤100
100805885721871,World News,These ads ran without a disclaimer,≤100
984938981544378,LUXURY LONDON,Luxury London,≤100
739747036189704,African Strategic-Ventures - ASV,These ads ran without a disclaimer,≤100
516678325461794,Senate Agency,These ads ran without a disclaimer,≤100
110237962373954,Woolenstocks,These ads ran without a disclaimer,≤100
108964275063039,Help Ukraine Today,These ads ran without a disclaimer,≤100
154767535015483,Valerie Kosenko,These ads ran without a disclaimer,≤100
419128434836970,Chester Women's Aid,These ads ran without a disclaimer,≤100
107745051538338,A Little Laughter Everyday,These ads ran without a disclaimer,≤100
165138390214167,The Natural Adventure,These ads ran without a disclaimer,≤100
389233121117405,Ipswich May Day Festival,These ads ran without a disclaimer,≤100
113339310506097,Nana Akufo Addo - Moving Ghana Forward,These ads ran without a disclaimer,≤100
101354438742584,Thoughtful Ways,These ads ran without a disclaimer,≤100
213009572069376,Cinemagic Film Festival,These ads ran without a disclaimer,≤100
0,Instagram User 1001884066,These ads ran without a disclaimer,≤100
110921754858182,Cokbd.shop,These ads ran without a disclaimer,≤100
841230545913536,Steven Kotler,These ads ran without a disclaimer,≤100
0,Instagram User 9364608670,These ads ran without a disclaimer,≤100
506678982865799,Edelman DXI,These ads ran without a disclaimer,≤100
207426279267611,Changeworks,Changeworks,≤100
147541871980889,Rothwell News,Rothwell Labour Party,≤100
103931305652195,Abortion clinic in united kingdom,These ads ran without a disclaimer,≤100
111928020350442,International Family News,These ads ran without a disclaimer,≤100
101708725399730,Climate Actions Now,These ads ran without a disclaimer,≤100
112157944291145,Nifty's,These ads ran without a disclaimer,≤100
110992961402866,Samibeli,These ads ran without a disclaimer,≤100
0,Instagram User 3807454036,These ads ran without a disclaimer,≤100
437499096791596,Craig Gamble Pugh,Craig Michael Gamble Pugh,≤100
1591849810839431,Cllr Will Simpson,William Simpson,≤100
33942762466,Shalom Hartman Institute מכון שלום הרטמן,These ads ran without a disclaimer,≤100
110552365666297,Ergoline,These ads ran without a disclaimer,≤100
103535005668839,Arle Pons,These ads ran without a disclaimer,≤100
155773188360473,Our Daily Bread,These ads ran without a disclaimer,≤100
104401014846328,Counter Culture Beauty Store,These ads ran without a disclaimer,≤100
414467548616036,Mary Reynolds. Nature activist and reformed landscape designer,These ads ran without a disclaimer,≤100
97583546182,North Sailing,These ads ran without a disclaimer,≤100
435761629822155,Commonwealth Foundation,These ads ran without a disclaimer,≤100
76778808559,Theatre in the Rough Festival,These ads ran without a disclaimer,≤100
111493364642484,Where Art the Women?,These ads ran without a disclaimer,≤100
101820735310814,olga.komlik.official,These ads ran without a disclaimer,≤100
109087225114908,Cllr Naz Anis-Miah,Scottish National Party Dunfermline,≤100
155890781103278,Vivobarefoot,These ads ran without a disclaimer,≤100
112129703975959,Love Peace,These ads ran without a disclaimer,≤100
115694960344048,Sam Saint Art,These ads ran without a disclaimer,≤100
1896944163889991,Vector Rope Access,These ads ran without a disclaimer,≤100
160552517316592,Islam21c,Islam21c,≤100
522407151481434,CBRE Residential,These ads ran without a disclaimer,≤100
726253394171686,Withington Labour Voice,Manchester Labour,≤100
2273870836190298,Peter Allan/ John Cooper,John Lester Cooper,≤100
104035884704917,Poems of a frazzled mum,These ads ran without a disclaimer,≤100
